gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Tenure_Years,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,1,0,0,0.2222222222222222,0,1,0.20528151469855507,0.3977916304878969,0.2222222222222222,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,1
0,0,1,1,0.986111111111111,1,0,0.014947683109118093,0.5312686849443845,0.9861111111111112,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,1,1,0.41666666666666663,1,0,0.6218236173393125,0.6455547173104141,0.41666666666666663,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,1,1,0.7916666666666666,1,1,0.016940707523667192,0.48211066746228426,0.7916666666666666,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,0,0,0.7777777777777777,1,1,0.5525660189337319,0.7808615415919113,0.7777777777777778,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,0.4444444444444444,1,0,0.013452914798206289,0.38349253344462253,0.4444444444444444,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,0,1,0,0.4722222222222222,1,1,0.4230194319880419,0.6076247449572021,0.4722222222222222,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,0,1,1,1.0,1,0,0.6606875934230195,0.8819553533226655,1.0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,1,0,0.4722222222222222,1,0,0.7020428500249128,0.70173743005022,0.4722222222222222,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0
1,1,0,0,0.013888888888888888,1,0,0.5052316890881914,0.10397084889751473,0.013888888888888888,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,1,0,0,0.08333333333333333,1,0,0.26208271051320386,0.2616273307212627,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,0,0,0,0.5,0,1,0.1639262580966617,0.5117209617379487,0.5,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1,0,1,1,0.4861111111111111,1,1,0.5485799701046339,0.6727788598921114,0.48611111111111105,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,0
1,0,0,0,0.041666666666666664,0,0,0.06327852516193325,0.10099049662838161,0.041666666666666664,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,1,0.09722222222222221,1,0,0.5112107623318386,0.3527871090597947,0.09722222222222222,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0
0,0,0,0,0.05555555555555555,0,0,0.29745889387144997,0.2210717459172737,0.05555555555555555,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,0
0,0,1,1,0.05555555555555555,1,0,0.02441454907822624,0.09517843441122581,0.05555555555555555,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,1,1,1,0.9444444444444444,0,1,0.3447932237169906,0.7514085816431859,0.9444444444444444,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,0
1,1,0,0,0.29166666666666663,1,0,0.020926756352765336,0.3244644305380741,0.29166666666666663,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,1,1,0,0.986111111111111,1,1,0.6407573492775287,0.8788576980975837,0.9861111111111112,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0
0,0,1,1,0.7638888888888888,1,1,0.6646736422521176,0.8123047812793545,0.7638888888888888,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,0.7777777777777777,1,0,0.7992027902341804,0.8662445463463359,0.7777777777777778,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
1,1,0,0,0.6944444444444444,1,1,0.7703039362232188,0.8248705340645177,0.6944444444444444,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,1,1,0,0.6527777777777778,1,0,0.617339312406577,0.763147953721881,0.6527777777777777,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,1,0.1388888888888889,1,1,0.059790732436472344,0.25024904157532596,0.1388888888888889,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,1,1,0.3333333333333333,1,0,0.06278026905829598,0.3691390084108114,0.3333333333333333,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,1,0,0.875,1,1,0.9053313403089188,0.9260039995625122,0.875,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,0,0.4305555555555555,1,1,0.6123567513702043,0.6489341288360697,0.4305555555555556,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
0,0,0,0,0.875,1,0,0.7932237169905332,0.897605628869034,0.875,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,0
1,1,0,0,0.3333333333333333,1,0,0.36273044344793226,0.5154520977136969,0.3333333333333333,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,0,1,1,1.0,1,1,0.5575485799701047,0.8482058373606447,1.0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,0
0,1,0,0,0.7916666666666666,1,0,0.826108619830593,0.8762896257406563,0.7916666666666666,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,0
0,0,0,0,0.9444444444444444,1,0,0.011958146487294513,0.5376198112869843,0.9444444444444444,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,1,0,0.6388888888888888,1,0,0.3457897359242651,0.6542550994554073,0.6388888888888888,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,1,1,0,0.3194444444444444,1,0,0.6816143497757848,0.6045402872168533,0.3194444444444444,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0,0,0,0,0.09722222222222221,1,1,0.6108619830592925,0.3731507440752925,0.09722222222222222,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,1,1,0.9027777777777777,1,1,0.8036870951669158,0.9068661564120597,0.9027777777777778,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,0
0,0,1,0,0.4861111111111111,1,1,0.43597409068261095,0.6301738649182237,0.48611111111111105,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
1,1,0,0,0.2777777777777778,1,0,0.5271549576482312,0.530092449088235,0.2777777777777778,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,1,1,0,0.25,1,0,0.8106626806178376,0.5885106978564837,0.25,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,1
1,0,0,0,0.2361111111111111,1,1,0.7698056801195816,0.5643521829540562,0.2361111111111111,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0
0,0,0,0,0.7083333333333333,1,0,0.8873941205779771,0.8713291134122627,0.7083333333333333,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0
1,0,1,1,1.0,1,1,0.935226706527155,0.9756542703900879,1.0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,0,0,0.611111111111111,1,0,0.502740408570005,0.6983467289102772,0.611111111111111,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,0,0,0,0.5833333333333333,1,0,0.47932237169905334,0.6817356014396179,0.5833333333333333,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,0
1,0,0,0,0.15277777777777776,1,0,0.661684105630294,0.4446484529178761,0.15277777777777776,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0
0,0,1,1,0.4722222222222222,0,0,0.42700548081714007,0.606472545321959,0.4722222222222222,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0
0,0,0,0,0.4583333333333333,1,1,0.6472346786248131,0.6813095678042139,0.4583333333333333,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0,0.013888888888888888,1,0,0.01096163428001995,0.0022683749480709725,0.013888888888888888,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,0.9583333333333333,1,1,0.8779272546088691,0.9477330135213807,0.9583333333333333,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,1
0,0,1,1,1.0,0,0,0.45889387144992533,0.8079560104640457,1.0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,1,0,1.0,1,1,0.7832585949177878,0.9374037236445003,1.0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0
0,0,0,0,0.9166666666666666,0,1,0.2889885401096164,0.7158843518561087,0.9166666666666666,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,0
0,0,0,1,0.05555555555555555,1,1,0.070254110612855,0.12317093490623077,0.05555555555555555,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,1,1,0.611111111111111,1,0,0.06427503736920781,0.4688100519504526,0.611111111111111,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
0,0,1,1,1.0,1,0,0.012954658694569021,0.5287209680669999,1.0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,1,1,0.9583333333333333,1,0,0.017937219730941728,0.5334837673009265,0.9583333333333333,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,1,0,0.3333333333333333,1,1,0.7433981066268063,0.6334984071086183,0.3333333333333333,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
1,0,0,0,0.06944444444444445,1,0,0.8659691081215745,0.3630654213900021,0.06944444444444445,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,0,0,0,0.9027777777777777,1,1,0.6621823617339312,0.8599463575334558,0.9027777777777778,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,0,0,0.8472222222222222,1,1,0.8903836571998008,0.9116932520355279,0.8472222222222221,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0
1,0,1,1,0.9722222222222222,1,1,0.6731439960139513,0.8838133568582974,0.9722222222222221,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,1,0,1.0,1,1,0.9840558046836075,0.9942485369696002,1.0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,1,0,1,0.09722222222222221,1,1,0.2725460886895865,0.2919972198692603,0.09722222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,1,1,0.9722222222222222,1,1,0.007972097658196342,0.5318621150010141,0.9722222222222221,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,0,0.29166666666666663,1,1,0.7140009965122073,0.5916397381007023,0.29166666666666663,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0
0,0,1,0,0.3333333333333333,1,1,0.8061783756851022,0.6515462704311217,0.3333333333333333,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,1
